ts,video_id,title,source,source_url,search_query,path,duration,duration,gunfire_density,burst_ratio,audio_rms,center_motion,center_text,panns_gunshot,panns_machine_gun,panns_gun_max,panns_speech,panns_music,killfeed_density,quality_score,heuristic_score,ranker_score,view_count,hook_score,clip_score,fight_score,payoff_score,kill_notification_score,has_author_kill,loot_walk,panns_explosion,quality_ok,reject_reason,batch_id
2026-09-08T00:48:48Z,vg3OHAz8pLM,yt vg3OHAz8pLM,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_vg3OHAz8pLM.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_vg3OHAz8pLM.mp4,18.4,18.4,0.1915,5.572,0.2726,0.1848,0.559,0.0707,0.0264,0.0707,0.8042,0.3675,0.4617,0.0,,,0,,,0.7325,0.0,0.225,0,0,0.0455,False,payoff_low=0.000:min0.10,160
2026-09-08T00:49:12Z,jmKx37q1m04,yt jmKx37q1m04,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_jmKx37q1m04.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_jmKx37q1m04.mp4,55.0,55.0,0.049,5.878,0.0371,0.2669,0.513,0.0069,0.0064,0.0069,0.6584,0.6587,,,,,0,,,,,,,,0.0015,False,loot_walk=density0.049,163
2026-09-08T00:49:16Z,jJGaPJEyrBk,yt jJGaPJEyrBk,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_jJGaPJEyrBk.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_jJGaPJEyrBk.mp4,46.98,46.98,0.167,4.098,0.1498,0.2249,0.359,0.0079,0.0034,0.0079,0.4374,0.7007,,,,,0,,,,,,,0,0.0017,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,98
2026-09-08T00:51:05Z,00b20056b0a,tt 7491325981525937410,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7491325981525937410.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7491325981525937410.mp4,55.0,55.0,0.1636,4.773,0.1058,0.0563,0.333,0.3563,0.3568,0.3568,0.3442,0.5808,0.5218,0.676,0.8353,0.6077,0,,,0.8703,0.6748,0.5218,1,0,0.0021,True,,162
2026-09-08T00:51:22Z,r5p5AxI9JBE,yt r5p5AxI9JBE,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_r5p5AxI9JBE.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_r5p5AxI9JBE.mp4,17.08,17.08,0.22,5.224,0.2436,0.265,0.358,0.1968,0.3695,0.3695,0.1791,0.5142,,,,,0,,,,,,,0,0.0008,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,99
2026-09-08T00:51:36Z,0onVwcnlVOA,yt 0onVwcnlVOA,viral_reference,file:///root/datasets/viral_reference/pubg/yt_0onVwcnlVOA.mp4,local:viral_reference,/root/datasets/viral_reference/pubg/yt_0onVwcnlVOA.mp4,35.64,35.64,0.1843,3.839,0.1283,0.163,0.539,0.385,0.6529,0.6529,0.0742,0.4763,,,,,0,,,,,,,0,0.0014,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,164
2026-09-08T00:51:44Z,mJRuMSeTL1E,yt mJRuMSeTL1E,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_mJRuMSeTL1E.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_mJRuMSeTL1E.mp4,37.12,37.12,0.0714,18.428,0.012,0.1656,0.389,0.0199,0.0081,0.0199,0.7521,0.2159,0.8352,,,,0,,,,,0.225,0,0,0.002,False,hard_no_author_kill,97
2026-09-08T00:52:40Z,4BR123cAOzg,yt 4BR123cAOzg,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_4BR123cAOzg.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_4BR123cAOzg.mp4,30.04,30.04,0.196,6.011,0.1442,0.1302,0.26,0.0168,0.0052,0.0168,0.0348,0.7556,,,,,0,,,,,,,0,0.0052,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,165
2026-09-08T00:53:43Z,QuSAzLm7bdI,yt QuSAzLm7bdI,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_QuSAzLm7bdI.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_QuSAzLm7bdI.mp4,13.92,13.92,0.1947,4.845,0.212,0.1887,0.448,0.7166,0.68,0.7166,0.2352,0.0351,0.0,0.6931,0.6885,0.6951,0,,,0.9448,0.22,0.0,1,0,0.0008,True,,166
2026-09-08T00:54:00Z,f9e54582e60,tt 7630845559510682900,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7630845559510682900.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7630845559510682900.mp4,30.6,30.6,0.1734,7.47,0.1037,0.3106,0.426,0.0002,0.0001,0.0003,0.017,0.814,0.717,0.0,,,0,,,0.7295,0.0,0.225,0,0,0.0003,False,payoff_low=0.000:min0.10,167
2026-09-08T00:54:53Z,1e4e76b655d,tt 6894273568981437698,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_6894273568981437698.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_6894273568981437698.mp4,31.2,31.2,0.22,5.317,0.2514,0.2341,0.418,0.2754,0.241,0.2754,0.0793,0.4431,0.0,0.0,,,0,,,0.8664,0.0,0.0,0,0,0.0011,False,payoff_low=0.000:min0.10,168
2026-09-08T00:55:42Z,ypE3ay9Npbg,yt ypE3ay9Npbg,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_ypE3ay9Npbg.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_ypE3ay9Npbg.mp4,10.16,10.16,0.1613,3.698,0.1353,0.1926,0.332,0.0146,0.0113,0.0147,0.8507,0.8447,0.0,0.0,,,0,,,0.667,0.0,0.0,0,0,0.0147,False,payoff_low=0.000:min0.10,169
2026-09-08T00:56:50Z,t9UYbWl5oR4,yt t9UYbWl5oR4,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_t9UYbWl5oR4.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_t9UYbWl5oR4.mp4,12.53,12.53,0.0409,5.895,0.0347,0.1082,0.438,0.3628,0.5094,0.5094,0.0304,0.0181,,,,,0,,,,,,,,0.0042,False,streamer_talk=rms0.0347:gun0.041,170
2026-09-08T01:00:35Z,gsNtOJrCuLc,yt gsNtOJrCuLc,viral_reference,file:///root/datasets/viral_reference/pubg/yt_gsNtOJrCuLc.mp4,local:viral_reference,/root/datasets/viral_reference/pubg/yt_gsNtOJrCuLc.mp4,51.58,51.58,0.0631,9.247,0.0434,0.1205,0.481,0.3025,0.3916,0.3916,0.5654,0.1712,0.0,0.0,,,0,,,0.8922,0.0,0.0,0,0,0.0052,False,payoff_low=0.000:min0.10,172
2026-09-08T01:00:42Z,Hap2eV837ns,С НУЛЯ ДО ФУЛ 6 В МЕТРО РОЯЛЬ ,youtube_shorts,https://www.youtube.com/shorts/Hap2eV837ns,метро роял с нуля до фул 6 shorts,/root/datasets/pubg/shorts_autolearn/yt_Hap2eV837ns.mp4,55.0,55.0,0.1543,5.738,0.1343,0.2772,0.364,0.0058,0.0011,0.0058,0.7653,0.7093,0.0,0.0,,,0,,,0.7068,0.0,0.0,0,0,0.0002,False,payoff_low=0.000:min0.10,100
2026-09-08T01:01:30Z,87a4abdc64a,tt 7682317799783550239,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7682317799783550239.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7682317799783550239.mp4,33.58,33.58,0.22,5.848,0.2957,0.2326,0.39,0.0035,0.0016,0.0035,0.0293,0.8132,0.0,0.0,,,0,,,0.7027,0.0,0.0,0,0,0.002,False,payoff_low=0.000:min0.10,171
2026-09-08T01:01:46Z,vQmb23QuN0E,yt vQmb23QuN0E,viral_reference,file:///root/datasets/viral_reference/pubg/yt_vQmb23QuN0E.mp4,local:viral_reference,/root/datasets/viral_reference/pubg/yt_vQmb23QuN0E.mp4,8.1,8.1,0.0115,9.248,0.0015,0.1926,0.468,0.0147,0.0044,0.0147,0.0677,0.0349,,,,,0,,,,,,,,0.003,False,run_fake_gun=motion0.193:gun0.011,174
2026-09-08T01:02:14Z,5331cd88d9b,tt 7059017461710015749,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7059017461710015749.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7059017461710015749.mp4,47.11,47.11,0.003,9.879,0.0329,0.2436,0.235,0.0812,0.0255,0.0812,0.0714,0.1209,,,,,0,,,,,,,,0.0738,False,run_loot=motion0.244:gun0.003,175
2026-09-08T01:04:52Z,nGqq2IT7jqg,yt nGqq2IT7jqg,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_nGqq2IT7jqg.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_nGqq2IT7jqg.mp4,14.48,14.48,0.1476,3.89,0.164,0.1466,0.224,0.2516,0.2955,0.2955,0.5713,0.5441,0.0,0.0,,,0,,,0.8387,0.0,0.0,0,0,0.0033,False,payoff_low=0.000:min0.10,176
2026-09-08T01:05:29Z,440b4526f19,tt 7682754279102336286,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7682754279102336286.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7682754279102336286.mp4,39.92,39.92,0.2195,4.797,0.2081,0.2569,0.403,0.082,0.0925,0.0925,0.1562,0.6853,0.0,0.0,,,0,,,0.7417,0.0,0.0,0,0,0.0093,False,payoff_low=0.000:min0.10,173
2026-09-08T01:06:09Z,rZuiZfkpRFQ,yt rZuiZfkpRFQ,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_rZuiZfkpRFQ.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_rZuiZfkpRFQ.mp4,39.18,39.18,0.0516,10.363,0.0583,0.1645,0.479,0.3952,0.3745,0.3952,0.0307,0.0181,,,,,0,,,,,,,1,0.0002,False,hard_loot_walk,178
2026-09-08T01:07:31Z,CX1pHAfGBPA,С НУЛЯ ДО ФУЛ 6 В МЕТРО РОЯЛЬ ,youtube_shorts,https://www.youtube.com/shorts/CX1pHAfGBPA,метро роял с нуля до фул 6 shorts,/root/datasets/pubg/shorts_autolearn/yt_CX1pHAfGBPA.mp4,55.0,55.0,0.1504,5.382,0.1245,0.179,0.416,0.0036,0.0006,0.0036,0.7706,0.695,0.8573,0.0,,,0,,,0.6989,0.0,0.225,0,0,0.0003,False,payoff_low=0.000:min0.10,101
2026-09-08T01:08:33Z,f239b46aad2,tt 7059025867195944197,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7059025867195944197.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7059025867195944197.mp4,20.59,20.59,0.0893,6.91,0.0555,0.1923,0.232,0.6686,0.8825,0.8825,0.0328,0.0147,0.0,0.7782,0.7091,0.8078,0,,,0.9809,0.22,0.0,1,0,0.0009,True,,179
2026-09-08T01:09:07Z,fc98f2727e4,tt 7682062429160885535,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7682062429160885535.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7682062429160885535.mp4,23.45,23.45,0.2109,4.108,0.1507,0.3514,0.28,0.0056,0.002,0.0056,0.048,0.8238,0.5762,0.0,,,0,,,0.6723,0.0,0.225,0,0,0.0038,False,payoff_low=0.000:min0.10,177
2026-09-08T01:11:04Z,fa676950d7d,tt 7631317243418250517,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7631317243418250517.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7631317243418250517.mp4,37.61,37.61,0.1638,3.957,0.1381,0.3468,0.542,0.0121,0.0062,0.0191,0.0872,0.8325,0.0,0.0,,,0,,,0.4755,0.0,0.0,0,0,0.0191,False,payoff_low=0.000:min0.10,181
2026-09-08T01:11:07Z,9cc41a1eaae,tt 7489343914927754518,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7489343914927754518.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7489343914927754518.mp4,11.95,11.95,0.1738,2.37,0.0977,0.2059,0.28,0.001,0.0005,0.001,0.761,0.8477,,,,,0,,,,,,,0,0.0009,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,180
2026-09-08T01:11:28Z,YC3e0Ho5m_A,yt YC3e0Ho5m A,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_YC3e0Ho5m_A.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_YC3e0Ho5m_A.mp4,55.0,55.0,0.0072,4.137,0.0521,0.2135,0.268,0.0222,0.0035,0.0321,0.798,0.7855,,,,,0,,,,,,,,0.0024,False,talk_menu=rms0.0521:gun0.007,182
2026-09-08T01:13:04Z,15eef6b4b43,tt 6891685421374377217,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_6891685421374377217.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_6891685421374377217.mp4,19.58,19.58,0.1749,3.695,0.1163,0.2854,0.154,0.0011,0.001,0.0059,0.0749,0.8461,0.0,0.0,,,0,,,0.463,0.0,0.0,0,0,0.0059,False,payoff_low=0.000:min0.10,183
2026-09-08T01:15:29Z,CX1pHAfGBPA,yt CX1pHAfGBPA,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_CX1pHAfGBPA.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_CX1pHAfGBPA.mp4,55.0,55.0,0.1504,5.382,0.1245,0.179,0.416,0.0036,0.0006,0.0036,0.7706,0.695,0.8573,0.0,,,0,,,0.6989,0.0,0.225,0,0,0.0003,False,payoff_low=0.000:min0.10,184
2026-09-08T01:19:33Z,76955077735,tt 7675016808469957909,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7675016808469957909.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7675016808469957909.mp4,21.94,21.94,0.22,4.916,0.218,0.2674,0.347,0.0525,0.0811,0.0811,0.2337,0.6106,,,,,0,,,,,,,0,0.0029,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,185
2026-09-08T01:19:51Z,M2i49leQhC4,yt M2i49leQhC4,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_M2i49leQhC4.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_M2i49leQhC4.mp4,55.0,55.0,0.1561,5.122,0.1471,0.3092,0.441,0.0055,0.0011,0.0055,0.7156,0.6174,0.7313,0.0,,,0,,,0.7008,0.0,0.225,0,0,0.0003,False,payoff_low=0.000:min0.10,186
2026-09-08T01:19:58Z,h3BgLDZMyM8,yt h3BgLDZMyM8,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_h3BgLDZMyM8.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_h3BgLDZMyM8.mp4,32.86,32.86,0.0149,6.935,0.0758,0.2388,0.244,0.207,0.2326,0.2326,0.1725,0.7261,,,,,0,,,,,,,,0.0017,False,talk_menu=rms0.0758:gun0.015,188
2026-09-08T01:21:09Z,M2i49leQhC4,С НУЛЯ ДО ФУЛ 6 В МЕТРО РОЯЛЬ ,youtube_shorts,https://www.youtube.com/shorts/M2i49leQhC4,метро роял с нуля до фул 6 shorts,/root/datasets/pubg/shorts_autolearn/yt_M2i49leQhC4.mp4,55.0,55.0,0.1561,5.122,0.1471,0.3092,0.441,0.0055,0.0011,0.0055,0.7156,0.6174,0.7313,0.0,,,0,,,0.7008,0.0,0.225,0,0,0.0003,False,payoff_low=0.000:min0.10,102
2026-09-08T01:21:37Z,6fbde255d01,tt 7682414863745879303,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7682414863745879303.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7682414863745879303.mp4,55.0,55.0,0.0084,3.748,0.0748,0.2076,0.572,0.0011,0.0006,0.0011,0.9138,0.8947,,,,,0,,,,,,,,0.0007,False,talk_menu=rms0.0748:gun0.008,189
2026-09-08T01:21:57Z,2gUbEdyq5oU,yt 2gUbEdyq5oU,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_2gUbEdyq5oU.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_2gUbEdyq5oU.mp4,28.04,28.04,0.0091,5.349,0.0735,0.145,0.346,0.2185,0.0571,0.2185,0.4971,0.6475,,,,,0,,,,,,,,0.0208,False,talk_menu=rms0.0735:gun0.009,190
2026-09-08T01:22:04Z,hUJbQawiaKM,yt hUJbQawiaKM,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_hUJbQawiaKM.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_hUJbQawiaKM.mp4,49.1,49.1,0.1859,6.157,0.1171,0.1502,0.193,0.0093,0.0072,0.0093,0.7367,0.8487,0.0,0.0,,,0,,,0.7075,0.0,0.0,0,0,0.0081,False,payoff_low=0.000:min0.10,187
2026-09-08T01:23:17Z,1372fbaf4a3,tt 7592174565590142209,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7592174565590142209.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7592174565590142209.mp4,18.73,18.73,0.22,6.0,0.3291,0.3084,0.406,0.0057,0.0027,0.0057,0.541,0.8331,,,,,0,,,,,,,0,0.003,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters1:kf0:mini0.000,192
2026-09-08T01:24:20Z,27f5902dc11,tt 7682492502359772434,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7682492502359772434.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7682492502359772434.mp4,55.0,55.0,0.1369,3.612,0.0872,0.2397,0.274,0.1686,0.1238,0.1686,0.7076,0.6765,0.0,0.0,,,0,,,0.7568,0.0,0.0,0,0,0.0062,False,payoff_low=0.000:min0.10,191
2026-09-08T01:25:33Z,kAg8tmXGg9g,yt kAg8tmXGg9g,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_kAg8tmXGg9g.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_kAg8tmXGg9g.mp4,21.2,21.2,0.22,5.68,0.2816,0.1288,0.266,0.0025,0.0015,0.0025,0.0355,0.7555,,,,,0,,,,,,,0,0.0006,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,193
2026-09-08T01:26:43Z,WXcPeN6Kayo,FAILS AND JOKES FOR THE ENTIRE 28TH SEASON OF METRO ROYALE🔥PUBG MOBILE ,youtube_highlights,https://www.youtube.com/watch?v=WXcPeN6Kayo,метро роял пабг лучшие моменты,/root/datasets/pubg/shorts_autolearn/yt_WXcPeN6Kayo.mp4,55.0,55.0,0.0123,4.065,0.0748,0.1622,0.442,0.0015,0.0004,0.0015,0.8527,0.8219,,,,,1208,,,,,,,,0.0002,False,talk_menu=rms0.0748:gun0.012,103
2026-09-08T01:27:17Z,b227cd4baa4,tt 7486396048055749910,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7486396048055749910.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7486396048055749910.mp4,21.59,21.59,0.1449,2.216,0.0903,0.1824,0.414,0.0014,0.0004,0.0014,0.7079,0.8302,,,,,0,,,,,,,0,0.0004,False,hard_bot_farm=bot_farm_one_sided=quarters3:clusters0:kf0:mini0.000,194
2026-09-08T01:29:41Z,c3f04b9d46c,tt 6892429757615475969,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_6892429757615475969.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_6892429757615475969.mp4,19.67,19.67,0.1896,4.465,0.1261,0.1984,0.181,0.0047,0.004,0.0081,0.0841,0.9051,0.0,0.0,,,0,,,0.6717,0.0,0.0,0,0,0.0081,False,payoff_low=0.000:min0.10,196
2026-09-08T01:30:14Z,h1TWsxwBfMw,yt h1TWsxwBfMw,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_h1TWsxwBfMw.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_h1TWsxwBfMw.mp4,55.0,55.0,0.1741,4.49,0.1095,0.2125,0.376,0.4015,0.4553,0.4553,0.2911,0.5807,0.0,0.0,,,0,,,0.926,0.0,0.0,0,0,0.0016,False,payoff_low=0.000:min0.10,195
2026-09-08T01:33:16Z,b82084e5174,tt 7681521161452277023,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7681521161452277023.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7681521161452277023.mp4,7.61,7.61,0.1927,3.668,0.114,0.1268,0.466,0.006,0.0033,0.009,0.0646,0.7963,,,,,0,,,,,,,0,0.009,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters1:kf0:mini0.000,198
2026-09-08T01:33:37Z,fa676950d7d,tt 7631317243418250517,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7631317243418250517.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7631317243418250517.mp4,37.61,37.61,0.1638,3.957,0.1381,0.3468,0.542,0.0121,0.0062,0.0191,0.0872,0.8325,0.0,0.0,,,0,,,0.4755,0.0,0.0,0,0,0.0191,False,payoff_low=0.000:min0.10,105
2026-09-08T01:33:51Z,Hap2eV837ns,yt Hap2eV837ns,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_Hap2eV837ns.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_Hap2eV837ns.mp4,55.0,55.0,0.1543,5.738,0.1343,0.2772,0.364,0.0058,0.0011,0.0058,0.7653,0.7093,0.0,0.0,,,0,,,0.7068,0.0,0.0,0,0,0.0002,False,payoff_low=0.000:min0.10,197
2026-09-08T01:34:20Z,vIIiKQ6h6g8,yt vIIiKQ6h6g8,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_vIIiKQ6h6g8.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_vIIiKQ6h6g8.mp4,32.46,32.46,0.0079,9.97,0.0736,0.2476,0.467,0.0062,0.0067,0.0067,0.1922,0.506,,,,,0,,,,,,,,0.004,False,talk_menu=rms0.0736:gun0.008,199
2026-09-08T01:36:08Z,4zEWscQjuhk,yt 4zEWscQjuhk,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_4zEWscQjuhk.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_4zEWscQjuhk.mp4,55.0,55.0,0.1311,3.111,0.0925,0.1808,0.448,0.0019,0.001,0.0019,0.9055,0.8335,0.0,0.0,,,0,,,0.6448,0.0,0.0,0,0,0.0009,False,payoff_low=0.000:min0.10,200
2026-09-08T01:36:14Z,_4LK2f1u6Vo,yt  4LK2f1u6Vo,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt__4LK2f1u6Vo.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt__4LK2f1u6Vo.mp4,53.52,53.52,0.1924,4.369,0.1724,0.2865,0.528,0.0567,0.0748,0.0748,0.123,0.7849,,,,,0,,,,,,,0,0.0033,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,104
2026-09-08T01:36:26Z,WXcPeN6Kayo,yt WXcPeN6Kayo,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_WXcPeN6Kayo.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_WXcPeN6Kayo.mp4,55.0,55.0,0.0123,4.065,0.0748,0.1622,0.442,0.0015,0.0004,0.0015,0.8527,0.8219,,,,,0,,,,,,,,0.0002,False,talk_menu=rms0.0748:gun0.012,201
2026-09-08T01:36:47Z,WcvOXBE1L-0,yt WcvOXBE1L-0,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_WcvOXBE1L-0.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_WcvOXBE1L-0.mp4,55.0,55.0,0.0237,5.794,0.0599,0.1443,0.493,0.333,0.5117,0.5117,0.6773,0.7165,,,,,0,,,,,,,,0.0022,False,no_shots=density0.024:burst5.79:ownerrun_fake_gun=motion0.144:gun0.024,107
2026-09-08T01:37:58Z,ronslyWh6m8,yt ronslyWh6m8,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_ronslyWh6m8.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_ronslyWh6m8.mp4,30.22,30.22,0.22,5.477,0.2647,0.2673,0.399,0.056,0.059,0.059,0.042,0.7926,,,,,0,,,,,,,0,0.0102,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,108
2026-09-08T01:38:06Z,QWLYjC11co4,yt QWLYjC11co4,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_QWLYjC11co4.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_QWLYjC11co4.mp4,28.04,28.04,0.0274,5.927,0.0662,0.2325,0.327,0.2645,0.1115,0.2645,0.046,0.5404,,,,,0,,,,,,,,0.002,False,run_loot=motion0.233:gun0.027,109
2026-09-08T01:38:13Z,6fdae646038,tt 7676794833301769492,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7676794833301769492.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7676794833301769492.mp4,45.7,45.7,0.22,5.308,0.2507,0.2602,0.239,0.0087,0.0083,0.0087,0.5446,0.7781,,,,,0,,,,,,,0,0.0029,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,106
2026-09-08T01:38:35Z,AYwIBwUCJUI,yt AYwIBwUCJUI,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_AYwIBwUCJUI.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_AYwIBwUCJUI.mp4,55.0,55.0,0.041,6.22,0.0184,0.168,0.324,0.0529,0.0177,0.0529,0.2211,0.0172,,,,,0,,,,,,,,0.0103,False,loot_walk=density0.041,110
2026-09-08T01:38:52Z,t9UYbWl5oR4,yt t9UYbWl5oR4,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_t9UYbWl5oR4.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_t9UYbWl5oR4.mp4,12.53,12.53,0.0409,5.895,0.0347,0.1082,0.438,0.3628,0.5094,0.5094,0.0304,0.0181,,,,,0,,,,,,,,0.0042,False,streamer_talk=rms0.0347:gun0.041,111
2026-09-08T01:39:12Z,iaZJLUf9Dw0,yt iaZJLUf9Dw0,youtube_shorts_calib,file:///root/datasets/pubg/youtube_shorts/yt_iaZJLUf9Dw0.mp4,local:youtube_shorts_calib,/root/datasets/pubg/youtube_shorts/yt_iaZJLUf9Dw0.mp4,30.2,30.2,0.0,0.0,0.0,0.0421,0.427,0.0003,0.0004,0.002,0.0608,0.1096,,,,,0,,,,,,,,0.002,False,no_shots=density0.000:burst0.00:ownerbelow_owner_floor=density0.000:burst0.00,113
